loss,accuracy,val_loss,val_accuracy
0.2455005806905252,0.1111111119389534,0.21605626715196147,0.13513512909412384
0.18936661603274169,0.1111111119389534,0.1718566697997016,0.13513512909412384
0.15443554785516528,0.1111111119389534,0.14401644548854312,0.13513512909412384
0.1320439373453458,0.1111111119389534,0.12610101611227603,0.13513512909412384
0.11791181873392176,0.1111111119389534,0.11487069065506395,0.13513512909412384
0.10944814582665761,0.1111111119389534,0.10836167448275798,0.13513512909412384
0.10473243274070598,0.1111111119389534,0.10476633866091033,0.13513512909412384
0.10217649809740208,0.1111111119389534,0.10278230945806245,0.13513512909412384
0.1007846533148377,0.1111111119389534,0.10152221700629672,0.13513512909412384
0.10000571459531785,0.1111111119389534,0.1005973196512944,0.13513512909412384
0.09950414796670277,0.1111111119389534,0.10008464286456237,0.13513512909412384
0.09920849584870868,0.1111111119389534,0.09963096339960356,0.13513512909412384
0.09897378594787032,0.1111111119389534,0.09929189440366384,0.13513512909412384
0.09887311585523464,0.1111111119389534,0.09903946953850823,0.13513512909412384
0.09876970361780238,0.1111111119389534,0.0987576210418263,0.13513512909412384
0.0986688380991971,0.1111111119389534,0.09887566767834328,0.13513512909412384
0.09862313325758333,0.1111111119389534,0.09862655868401399,0.13513512909412384
0.09855023175477981,0.11481481790542603,0.09861179896303125,0.16756756603717804
0.09850901790239193,0.17407406866550446,0.0985971902673309,0.22972972691059113
0.09849001627277446,0.18888889253139496,0.09846881052126756,0.22972972691059113
0.09845590872897042,0.18888889253139496,0.09839666115271078,0.22972972691059113
0.0983598111404313,0.2074074000120163,0.09834266772141327,0.2405405342578888
0.09832774649063745,0.14444445073604584,0.09827553283523868,0.12162162363529205
0.09825962213454423,0.1259259283542633,0.09813313359344328,0.11081080883741379
0.09817149606015947,0.13333334028720856,0.09813141468408945,0.15405406057834625
0.09810078673892551,0.192592591047287,0.09813168709342544,0.18378378450870514
0.09800501890756466,0.15555556118488312,0.09797838064464363,0.1135135143995285
0.09792008366849687,0.12962962687015533,0.09798829990464288,0.13513512909412384
0.09779079175657696,0.12222222238779068,0.09776678955232775,0.10810811072587967
0.09763825000436217,0.11851851642131805,0.09763099233040938,0.1297297328710556
0.09749190260966618,0.12222222238779068,0.09741829496783179,0.11081080883741379
0.09729868057701323,0.11481481790542603,0.09730863039557998,0.10810811072587967
0.09707035483033569,0.12222222238779068,0.09715405650235512,0.11621621251106262
0.09683340666470704,0.12962962687015533,0.09678067395815979,0.15405406057834625
0.09655458099312253,0.11851851642131805,0.09648320666841559,0.14864864945411682
0.09620517100448962,0.12222222238779068,0.09614861365911123,0.13513512909412384
0.09582059742123993,0.1666666716337204,0.09597309030391074,0.23243242502212524
0.09541001998715931,0.1814814805984497,0.09551966226584202,0.1945945918560028
0.09493844900970105,0.18518517911434174,0.09494739118460062,0.26216214895248413
0.09449282895635676,0.23333333432674408,0.09446300086942878,0.2567567527294159
0.09386047483594329,0.28148147463798523,0.09403339020303778,0.27837836742401123
0.09336961656808854,0.27407407760620117,0.09359871624289333,0.2918919026851654
0.09273069313278905,0.31481480598449707,0.09305133271861721,0.3540540635585785
0.09217778742313384,0.31481480598449707,0.09247991535309198,0.32702702283859253
0.09164451217209851,0.3740740716457367,0.0920840402712693,0.34594595432281494
0.09113744640791857,0.38148146867752075,0.09167618413229246,0.33243241906166077
0.09061881204446157,0.3740740716457367,0.09116304025456712,0.3243243098258972
0.09017479607352503,0.3592592477798462,0.09067369784052308,0.3243243098258972
0.08975171391610746,0.3740740716457367,0.09037041418455742,0.3378378450870514
0.08933763813089442,0.385185182094574,0.09011324080261024,0.32702702283859253
0.08900420312528257,0.4000000059604645,0.08975272939817326,0.32972973585128784
0.08858563822728616,0.4333333373069763,0.08954748672408026,0.36486485600471497
0.08823555879018925,0.42222222685813904,0.08933400576179092,0.3540540635585785
0.08790005991856258,0.4740740656852722,0.08912450779934188,0.3837837874889374
0.08753297284797386,0.4444444477558136,0.08874166035974348,0.34594595432281494
0.08719188477154131,0.45185184478759766,0.08849681136575906,0.3675675690174103
0.08680219164601079,0.42222222685813904,0.08820588339019467,0.34594595432281494
0.08640668977189947,0.43703705072402954,0.08784267197589617,0.3675675690174103
0.0860181940374551,0.48148149251937866,0.08742167365712089,0.3702702820301056
0.08560209969679515,0.4703703820705414,0.08715704864746815,0.3729729652404785
0.08513171314089386,0.43703705072402954,0.08689718927080567,0.35945945978164673
0.08462009750030659,0.45185184478759766,0.08626986286930136,0.37567567825317383
0.08408364692219981,0.4296296238899231,0.08580871027063679,0.34594595432281494
0.08344095779789819,0.4555555582046509,0.08537520572945878,0.3702702820301056
0.08279798472369158,0.4740740656852722,0.08486197051164267,0.3837837874889374
0.08210027642824032,0.4481481611728668,0.0842912985666378,0.3567567467689514
0.08136541313595241,0.4407407343387604,0.08365488064450187,0.35945945978164673
0.08055868297815323,0.46296295523643494,0.08283863297185383,0.37837839126586914
0.0796888588755219,0.4851851761341095,0.08199449898423375,0.3891891837120056
0.07880898360852842,0.5037037134170532,0.08117828518152237,0.4000000059604645
0.07790385666820739,0.5,0.08074004968275895,0.3864865005016327
0.07688999749996044,0.5185185074806213,0.07984704773973775,0.39459457993507385
0.07591829945643742,0.5592592358589172,0.07869277423298036,0.42972972989082336
0.07490484416484833,0.5629629492759705,0.07793506536934827,0.42972972989082336
0.07386096743521867,0.5703703761100769,0.07695516223037566,0.44324323534965515
0.07285588571318874,0.5777778029441833,0.07597650482847884,0.47567567229270935
0.0718006404461684,0.6000000238418579,0.07513274252414703,0.4972972869873047
0.07073899711723682,0.6185185313224792,0.07419542585675781,0.4972972869873047
0.06966394246728332,0.6259258985519409,0.07331873726200414,0.5081080794334412
0.06860611648471267,0.6259258985519409,0.07256517321676821,0.5
0.06764517531350807,0.6370370388031006,0.07195382339728845,0.5243242979049683
0.06642721758948432,0.6518518328666687,0.07043805617738415,0.5675675868988037
0.06526764708536642,0.6555555462837219,0.06979448428830586,0.5567567348480225
0.0641474065957246,0.6629629731178284,0.0687193746502335,0.6000000238418579
0.0629945079209628,0.6814814805984497,0.06778544755400838,0.6027026772499084
0.0619247242808342,0.6814814805984497,0.0670312752594819,0.6081081032752991
0.060943997706528065,0.6814814805984497,0.06632248392781696,0.6135135293006897
0.05992156581746207,0.6925926208496094,0.06531805835060171,0.6081081032752991
0.05890423928697904,0.6925926208496094,0.06430798120595313,0.6243243217468262
0.05793928266675384,0.699999988079071,0.06369661580066423,0.6432432532310486
0.05709979158860666,0.7037037014961243,0.0629922068199596,0.6486486196517944
0.056123148760309924,0.7111111283302307,0.062066616762328795,0.6459459662437439
0.055352198001411224,0.7148148417472839,0.06127539107928405,0.6594594717025757
0.05458758142259386,0.7111111283302307,0.06075996039686976,0.6648648381233215
0.05376955022414525,0.7111111283302307,0.060017234489724444,0.6810810565948486
0.05310263065276322,0.7148148417472839,0.059696024575748956,0.6675675511360168
0.052354559716251164,0.7185184955596924,0.05878736775469136,0.6864864826202393
0.051650536998554514,0.729629635810852,0.058243859941894946,0.6810810565948486
0.05100421182535313,0.7370370626449585,0.057586579709439666,0.6972972750663757
0.05034464100996653,0.7481481432914734,0.057105367248122756,0.6918919086456299
0.049675613034654544,0.7407407164573669,0.056486699830841376,0.699999988079071
0.04919088813993666,0.7518518567085266,0.056280562724616075,0.708108127117157
0.0485225013560719,0.7481481432914734,0.05510530145587148,0.7189189195632935
0.048020429136576476,0.7666666507720947,0.05462253287031844,0.7270269989967346
0.04736234827174081,0.7629629373550415,0.05460780709981918,0.7135134935379028
0.046827311206746984,0.7666666507720947,0.05395923260901425,0.7216216325759888
0.046271152490818944,0.800000011920929,0.053494030035830836,0.745945930480957
0.04573604577669391,0.800000011920929,0.05283938179144988,0.7405405640602112
0.045150983499156104,0.7962962985038757,0.05252425126932763,0.745945930480957
0.044684127828589194,0.8037037253379822,0.05195319974744642,0.745945930480957
0.04417434163667538,0.8074073791503906,0.05134787909887933,0.745945930480957
0.04365056626222752,0.8111110925674438,0.05090841195873312,0.7594594359397888
0.04325811719452893,0.8185185194015503,0.050361210188350165,0.7648648619651794
0.042735077689091364,0.8111110925674438,0.05033121556043625,0.7702702879905701
0.042210165162881216,0.8222222328186035,0.049542883682895354,0.7783783674240112
0.04170523719103248,0.8296296000480652,0.04904577989835997,0.7891891598701477
0.04125358365752079,0.8259259462356567,0.04857619489366944,0.7783783674240112
0.04074709260905231,0.8222222328186035,0.04782979238677669,0.7864865064620972
0.04023106136807689,0.8407407402992249,0.04770719872133152,0.7945945858955383
0.03982776453097661,0.8444444537162781,0.047116229381110215,0.7972972989082336
0.039353926535005926,0.8407407402992249,0.046585206244442914,0.8054053783416748
0.03894646600992591,0.8444444537162781,0.04634579480499835,0.800000011920929
0.03865654405068468,0.8333333134651184,0.045500550600322515,0.8108108043670654
0.038068842887878415,0.8592592477798462,0.04566543843295123,0.8216215968132019
0.03755626355608304,0.8592592477798462,0.04464452399595364,0.8216215968132019
0.03706704960377128,0.8629629611968994,0.04443590387299254,0.8243243098258972
0.03665753136630411,0.8592592477798462,0.04378135933263882,0.8324324488639832
0.03620788929639039,0.8666666746139526,0.04329301944455585,0.8459459543228149
0.0358155362997894,0.8740741014480591,0.042875371551191484,0.8459459543228149
0.03536522476761429,0.8592592477798462,0.042164244764559974,0.837837815284729
0.034844454198523805,0.8629629611968994,0.04210549601026484,0.8459459543228149
0.03438232281693706,0.8740741014480591,0.041375147692255074,0.8540540337562561
0.03395150451472512,0.8740741014480591,0.04083083787479916,0.8540540337562561
0.0335788087160499,0.8777777552604675,0.040586627617075634,0.8540540337562561
0.03312349540215952,0.8814814686775208,0.04045329762471689,0.8540540337562561
0.032611408746904796,0.8814814686775208,0.039581376958537744,0.8594594597816467
0.03226695206982118,0.885185182094574,0.03901005193993852,0.8648648858070374
0.03180349997624203,0.8925926089286804,0.03867182014761744,0.862162172794342
0.031403778300241186,0.885185182094574,0.03830293320320748,0.862162172794342
0.031187973930327982,0.8925926089286804,0.038047140997809335,0.8648648858070374
0.030615824267820075,0.8962963223457336,0.037414739744083304,0.8648648858070374
0.030209693850742445,0.8925926089286804,0.037170458806527626,0.8675675392150879
0.029768361620329045,0.8962963223457336,0.036595873454132594,0.8702702522277832
0.0294259759976908,0.8999999761581421,0.03606585646803315,0.8729729652404785
0.02905149225283552,0.8999999761581421,0.03582186406931362,0.8756756782531738
0.028633873206045893,0.8999999761581421,0.0352578845781249,0.8783783912658691
0.028209977114090214,0.9037036895751953,0.03496275123309445,0.8783783912658691
0.027908516040554752,0.8999999761581421,0.03461301008591781,0.8783783912658691
0.027595705594177598,0.9037036895751953,0.03418592061545398,0.8810811042785645
0.027177488334752895,0.9037036895751953,0.034195040367745067,0.8810811042785645
0.026778200889627138,0.9037036895751953,0.03345987925658355,0.883783757686615
0.02646843664072178,0.9037036895751953,0.03304091432207339,0.8864864706993103
0.026192464555303257,0.9111111164093018,0.032774898832714235,0.8864864706993103
0.0259078336396703,0.9111111164093018,0.03210296646968738,0.8891891837120056
0.025478076217351136,0.9111111164093018,0.03221516738066802,0.8918918967247009
0.02515592257733698,0.914814829826355,0.03157491180542353,0.8891891837120056
0.024827722446234136,0.914814829826355,0.03125617224219683,0.8918918967247009
0.024475548126631313,0.9111111164093018,0.03106526474694948,0.8945946097373962
0.02416882502535979,0.914814829826355,0.03069788134984068,0.8918918967247009
0.023904096528335854,0.9111111164093018,0.03035606941258585,0.8864864706993103
0.023528081799546876,0.914814829826355,0.03023276957305702,0.8918918967247009
0.02325498503115442,0.914814829826355,0.02965951759267498,0.8945946097373962
0.022994206438737886,0.9185185432434082,0.029338949717379905,0.8945946097373962
0.02264809528434718,0.914814829826355,0.029214557683145678,0.8972973227500916
0.022477156006627613,0.9185185432434082,0.028867365903145557,0.8999999761581421
0.022114037446401738,0.9222221970558167,0.028501942451741244,0.8945946097373962
0.021837215760239847,0.9222221970558167,0.028259987746541565,0.8918918967247009
0.021676585505957958,0.9333333373069763,0.02816427692368224,0.9027026891708374
0.021325278378747127,0.9296296238899231,0.027693038091466234,0.9027026891708374
0.021103284521787256,0.9296296238899231,0.02748320459111317,0.9054054021835327
0.02080558118996797,0.9333333373069763,0.027387837542069925,0.8999999761581421
0.020644297133441323,0.9444444179534912,0.027292532332845638,0.9135135412216187
0.020343015756871967,0.9370370507240295,0.026555449495444427,0.9054054021835327
0.020156889464016312,0.9333333373069763,0.02637317172578863,0.9108108282089233
0.019847191787428328,0.9370370507240295,0.02635120167522817,0.9108108282089233
0.0196460437581495,0.9481481313705444,0.02634392966692512,0.908108115196228
0.01938666884821874,0.9481481313705444,0.025873496343155163,0.9135135412216187
0.019227361989518008,0.9481481313705444,0.02561709010923231,0.9108108282089233
0.01894783388685297,0.9481481313705444,0.025352960603462683,0.9135135412216187
0.01878749943441815,0.9481481313705444,0.025243020218771856,0.9135135412216187
0.018531967161430254,0.9481481313705444,0.024916605490284998,0.9162161946296692
0.01834635290282744,0.9481481313705444,0.02486161404364818,0.9162161946296692
0.018115236686059723,0.9481481313705444,0.024520262612684352,0.9135135412216187
0.017926674156829164,0.9444444179534912,0.024298540784700496,0.9162161946296692
0.017792158118552632,0.9481481313705444,0.024170641601085664,0.9189189076423645
0.01751132730256628,0.9518518447875977,0.02400428980991647,0.9162161946296692
0.017376216887323943,0.9481481313705444,0.02395658875639374,0.9162161946296692
0.017175404423916782,0.9481481313705444,0.023753337159350112,0.9162161946296692
0.01699429023321028,0.9518518447875977,0.023257792398736283,0.9189189076423645
0.016838206709535033,0.9518518447875977,0.023162872062341588,0.9162161946296692
0.01661418948184561,0.9518518447875977,0.02335718167391983,0.9189189076423645
0.016428432427346706,0.9481481313705444,0.02304824840378117,0.9189189076423645
0.016275517952938873,0.9518518447875977,0.022654082485147425,0.9216216206550598
0.0161012957079543,0.9555555582046509,0.022795286220875947,0.9189189076423645
0.01594604874650637,0.9592592716217041,0.022528726587424407,0.9189189076423645
0.01581721930868096,0.9555555582046509,0.022343502133279233,0.9189189076423645
0.015587190193710503,0.9592592716217041,0.022228307548809695,0.9189189076423645
0.015467446531962465,0.9592592716217041,0.022183254864570255,0.9189189076423645
0.01532877965795773,0.9518518447875977,0.0220153685055069,0.9189189076423645
0.015139218040362553,0.9555555582046509,0.02182108471925194,0.9216216206550598
