loss,accuracy,val_loss,val_accuracy,lr
0.8368645489215851,0.7333333492279053,2.0754361229973872,0.28108108043670654,0.0010000000474974513
0.21442273072898388,0.9407407641410828,1.9232729763598055,0.408108115196228,0.0010000000474974513
0.1428932037204504,0.9555555582046509,1.8415752462438635,0.5,0.0010000000474974513
0.15281068198382855,0.9518518447875977,1.695000364651551,0.4189189076423645,0.0010000000474974513
0.10838059298694133,0.9666666388511658,1.7117224904331,0.4000000059604645,0.0010000000474974513
0.07077371738851071,0.9814814925193787,1.983489989146993,0.34324324131011963,0.0010000000474974513
0.07800697227939964,0.9777777791023254,1.8319012933888952,0.29729729890823364,0.0010000000474974513
0.04684736179187894,0.9888888597488403,2.0221834075410623,0.24864864349365234,0.0010000000474974513
0.1147718794643879,0.9666666388511658,2.1684298480483326,0.272972971200943,0.0010000000474974513
0.07485267361626029,0.9777777791023254,2.7605887139769827,0.21351350843906403,0.0010000000474974513
0.05599084012210369,0.9777777791023254,2.260783208755625,0.21351350843906403,0.0010000000474974513
0.05002921763807535,0.9851852059364319,2.345092106454477,0.2081081122159958,0.0010000000474974513
0.08690465986728668,0.9888888597488403,2.512332220204376,0.20270270109176636,0.0010000000474974513
0.04595477809198201,0.9888888597488403,2.1950214058915907,0.29459458589553833,0.0010000000474974513
0.09655274823307991,0.9740740656852722,2.127112864667701,0.3027026951313019,0.0010000000474974513
0.028508092183619736,0.9962962865829468,2.151966368293742,0.4054054021835327,0.0010000000474974513
0.07098794281482697,0.9777777791023254,2.3523178610522804,0.31081080436706543,0.0010000000474974513
0.05084666451439261,0.9814814925193787,1.8260412830689519,0.4189189076423645,0.0010000000474974513
0.06053884567227215,0.9851852059364319,1.8934389306395945,0.46216216683387756,0.0010000000474974513
0.07479924499057233,0.9777777791023254,1.8559370365207764,0.5027027130126953,0.0010000000474974513
0.02168117118999362,0.9962962865829468,1.6620516482901104,0.5324324369430542,0.0010000000474974513
0.02298394488170743,0.9925925731658936,1.3877809290126017,0.5891891717910767,0.0010000000474974513
0.01147888763807714,1.0,1.4613945948540523,0.5540540814399719,0.0010000000474974513
0.010462298360653221,1.0,1.3575854710003556,0.6027026772499084,0.0010000000474974513
0.009150954999495298,0.9962962865829468,1.3642109835870813,0.6054053902626038,0.0010000000474974513
0.026734307943843304,0.9962962865829468,0.8380446892211645,0.7243243455886841,0.0010000000474974513
0.015744730876758695,0.9962962865829468,0.6945746274266984,0.7756756544113159,0.0010000000474974513
0.0072823744267225266,1.0,0.9175237141982998,0.7567567825317383,0.0010000000474974513
0.00461663514142856,1.0,0.74066774081895,0.7891891598701477,0.0010000000474974513
0.008958698308560997,1.0,0.5864420072235343,0.8135135173797607,0.0010000000474974513
0.0030940057418774813,1.0,0.49668132051687086,0.8351351618766785,0.0010000000474974513
0.0029995195800438523,1.0,0.40715426368248725,0.8567567467689514,0.0010000000474974513
0.0045885724481195215,1.0,0.42466625054775914,0.8648648858070374,0.0010000000474974513
0.0035800325975287707,1.0,0.4138969569020225,0.8675675392150879,0.0010000000474974513
0.00915687027736567,0.9962962865829468,0.3787237257934435,0.8810811042785645,0.0010000000474974513
0.0031139401835389435,1.0,0.2691684659644395,0.9054054021835327,0.0010000000474974513
0.0076146978884935376,1.0,0.25602802013714065,0.9108108282089233,0.0010000000474974513
0.012890760763548314,0.9962962865829468,0.24791451457736863,0.9135135412216187,0.0010000000474974513
0.02998510281322524,0.9888888597488403,0.2290665675332216,0.9324324131011963,0.0010000000474974513
0.04209750449517742,0.9925925731658936,0.4586381586608351,0.8405405282974243,0.0010000000474974513
0.02425510101020336,0.9962962865829468,0.6860979332852907,0.8189189434051514,0.0010000000474974513
0.0253642168128863,0.9925925731658936,0.30358645163124076,0.9189189076423645,0.0010000000474974513
0.034763382840901615,0.9925925731658936,0.24656299910180876,0.9351351261138916,0.0010000000474974513
0.03219129601493478,0.9925925731658936,0.24041317042271682,0.929729700088501,0.0010000000474974513
0.030575381172820926,0.9851852059364319,0.2058786280503547,0.9378378391265869,0.0010000000474974513
0.03476793146692216,0.9888888597488403,0.2985522616264486,0.9270270466804504,0.0010000000474974513
0.01030528435949236,1.0,0.39887971606316375,0.8972973227500916,0.0010000000474974513
0.009578805428463965,1.0,0.21050300394842478,0.9459459185600281,0.0010000000474974513
0.005698517779819667,1.0,0.11952719155925552,0.9729729890823364,0.0010000000474974513
0.005070744280237705,1.0,0.08839251252797407,0.9756757020950317,0.0010000000474974513
0.006735154893249273,1.0,0.059730226780615146,0.9837837815284729,0.0010000000474974513
0.009333505318500102,0.9925925731658936,0.05869178378205696,0.9756757020950317,0.0010000000474974513
0.00510334980499465,1.0,0.10164634560650164,0.9648648500442505,0.0010000000474974513
0.045035767665831374,0.9888888597488403,0.09929675872184374,0.9675675630569458,0.0010000000474974513
0.09421801104908809,0.9740740656852722,0.8269290925916033,0.8783783912658691,0.0010000000474974513
0.06449275333434343,0.9814814925193787,0.38270097559544486,0.9162161946296692,0.0010000000474974513
0.014786894409917295,0.9962962865829468,0.8962851425579347,0.7972972989082336,0.0010000000474974513
0.014657732797786593,0.9962962865829468,0.577093257239982,0.8486486673355103,0.0010000000474974513
0.014774469495750963,0.9962962865829468,0.7807143136745671,0.8189189434051514,0.0010000000474974513
0.008783742284867913,1.0,0.4399659457994071,0.8783783912658691,0.0010000000474974513
0.006404752482194453,1.0,0.3149602125059008,0.8999999761581421,0.0010000000474974513
0.005827243020758033,1.0,0.2554457446463513,0.9243243336677551,0.0010000000474974513
0.0054494199459441004,1.0,0.17467096759851178,0.9432432651519775,0.0010000000474974513
0.006574211159022525,1.0,0.11159349204677416,0.9594594836235046,0.0010000000474974513
0.003055483929347247,1.0,0.08666832265992747,0.9675675630569458,0.0010000000474974513
0.020600317179923878,0.9925925731658936,0.12320969915686088,0.9567567706108093,0.0010000000474974513
0.009556912950938568,0.9962962865829468,0.10468219670662153,0.9675675630569458,0.0010000000474974513
0.016391141526401042,0.9962962865829468,0.06168569021455541,0.9783783555030823,0.0010000000474974513
0.010455948498565704,0.9962962865829468,0.06522574531578308,0.9783783555030823,0.0010000000474974513
0.003915147282532417,1.0,0.07769762834560007,0.9756757020950317,0.0010000000474974513
0.026021840155590326,0.9888888597488403,0.16592489480657654,0.9432432651519775,0.0010000000474974513
0.018373970757238567,0.9962962865829468,0.23318932580138632,0.9324324131011963,0.0010000000474974513
0.004309698555152864,1.0,0.10745967043995562,0.954054057598114,0.0010000000474974513
0.021828753361478447,0.9962962865829468,0.1037251919023441,0.9594594836235046,0.0010000000474974513
0.007635136868339032,0.9962962865829468,0.11512668906597773,0.9621621370315552,0.0010000000474974513
0.003313122922554612,1.0,0.11640317055563493,0.9621621370315552,0.0010000000474974513
0.005872221168829128,1.0,0.09111092686653137,0.9702702760696411,0.0010000000474974513
0.0026567918859655036,1.0,0.04841466728484611,0.9864864945411682,0.0010000000474974513
0.00297920165467076,1.0,0.04524059488683486,0.9837837815284729,0.0010000000474974513
0.0014191055655828678,1.0,0.04053002874574599,0.9837837815284729,0.0010000000474974513
0.0013167703611543403,1.0,0.0399129675755142,0.9837837815284729,0.0010000000474974513
0.0014570749015547335,1.0,0.041860875860603865,0.9864864945411682,0.0010000000474974513
0.0018158355131163261,1.0,0.044942246535297395,0.9864864945411682,0.0010000000474974513
0.0015531627752352506,1.0,0.04540526636839196,0.9864864945411682,0.0010000000474974513
0.0005541065518627874,1.0,0.04451159590837936,0.9891892075538635,0.0010000000474974513
0.0010802283912198618,1.0,0.04352467965800315,0.9891892075538635,0.0010000000474974513
0.000610463137854822,1.0,0.0433418549812789,0.9864864945411682,0.0010000000474974513
0.00048265495570376515,1.0,0.043602821300226274,0.9864864945411682,0.0010000000474974513
0.0008167971987859346,1.0,0.042598818849010796,0.9864864945411682,0.0010000000474974513
0.0016333875217242166,1.0,0.042843937606557046,0.9864864945411682,0.0010000000474974513
0.0014045420539332554,1.0,0.04414083226218134,0.9864864945411682,0.0010000000474974513
0.0016866276215296238,1.0,0.04433529995518699,0.9864864945411682,0.0010000000474974513
0.0012014764251944143,1.0,0.043345499614952133,0.9864864945411682,0.0010000000474974513
0.0006660779763478786,1.0,0.04190027384387134,0.9864864945411682,0.0010000000474974513
0.001042151167348493,1.0,0.0413950535897842,0.9864864945411682,0.0010000000474974513
0.0005379996451665648,1.0,0.04154845242836116,0.9864864945411682,0.0010000000474974513
0.0005715004801459145,1.0,0.042092058206145415,0.9864864945411682,0.0010000000474974513
0.000824393689254066,1.0,0.04313312369179314,0.9864864945411682,0.0010000000474974513
0.0009868471039226278,1.0,0.04343270856994865,0.9864864945411682,0.0010000000474974513
0.0023335774152656087,1.0,0.05092065814006255,0.9891892075538635,0.0010000000474974513
0.002590706256160047,1.0,0.054502016034707224,0.9891892075538635,0.0010000000474974513
0.0003740342195669655,1.0,0.053564261739980745,0.9891892075538635,0.0010000000474974513
0.0003783715968893375,1.0,0.049822850906246066,0.9891892075538635,0.0010000000474974513
0.00035729873343370855,1.0,0.04765626185426545,0.9891892075538635,0.0010000000474974513
0.0008158250857377425,1.0,0.04502933347830549,0.9891892075538635,0.0010000000474974513
0.000452866676641861,1.0,0.042832774561601755,0.9891892075538635,0.0010000000474974513
0.00037376955806394107,1.0,0.04180807413358707,0.9891892075538635,0.0010000000474974513
0.0023629047042049932,1.0,0.04142320384546749,0.9891892075538635,0.0010000000474974513
0.0008685681306815241,1.0,0.07851774105314492,0.9783783555030823,0.0010000000474974513
0.0027910892291401978,1.0,0.049510621381105506,0.9837837815284729,0.0010000000474974513
0.0011764440743718297,1.0,0.04413450480933534,0.9891892075538635,0.0010000000474974513
0.00042601899622241035,1.0,0.045841197137928544,0.9891892075538635,0.0010000000474974513
0.0004791238985490054,1.0,0.04613307330881661,0.9891892075538635,0.0010000000474974513
0.0013892460687202402,1.0,0.043892628348171335,0.9891892075538635,0.0010000000474974513
0.0013754477302427403,1.0,0.04899355559232267,0.9891892075538635,0.0010000000474974513
0.00050154065611423,1.0,0.0511680912778428,0.9891892075538635,0.0010000000474974513
0.0006015765589836519,1.0,0.05173302113758542,0.9891892075538635,0.0010000000474974513
0.0003049410879611969,1.0,0.05155555987766019,0.9891892075538635,0.0010000000474974513
0.000463619072252186,1.0,0.051246800506526816,0.9891892075538635,0.0010000000474974513
0.0005673392461176263,1.0,0.05070446012514121,0.9891892075538635,0.0010000000474974513
0.000456454734376166,1.0,0.04764461742870972,0.9891892075538635,0.0010000000474974513
0.0008613560654339381,1.0,0.04643638433970753,0.9891892075538635,0.0010000000474974513
0.008006006265350151,0.9925925731658936,0.05546739316011332,0.9810810685157776,0.0010000000474974513
0.047237107071850915,0.9851852059364319,0.8101111916485368,0.8675675392150879,0.0010000000474974513
0.054549254640005526,0.9851852059364319,0.8147628788609762,0.8189189434051514,0.0010000000474974513
0.09398641961161047,0.9814814925193787,0.8470896327367833,0.8270270228385925,0.0010000000474974513
0.03881207006052136,0.9888888597488403,2.2172557044837222,0.7108108401298523,0.0010000000474974513
0.03300947588868439,0.9925925731658936,1.2182046612171689,0.7486486434936523,0.0010000000474974513
0.036809750460088254,0.9925925731658936,1.0588656815593256,0.7756756544113159,0.0010000000474974513
0.019425004487857223,0.9962962865829468,2.7696035515089092,0.6594594717025757,0.0010000000474974513
0.011281103361397982,0.9962962865829468,0.9553055785193637,0.8297297358512878,0.0010000000474974513
0.019821768393740058,0.9888888597488403,0.6091609108900475,0.8945946097373962,0.0010000000474974513
0.021776472497731448,0.9925925731658936,0.6799097124889896,0.8783783912658691,0.0010000000474974513
0.008419165527448058,1.0,0.19437149196074224,0.954054057598114,0.0010000000474974513
0.011316196180996486,0.9962962865829468,0.1370553300081008,0.9594594836235046,0.0010000000474974513
0.018556255812291055,0.9962962865829468,0.16006290615682578,0.9567567706108093,0.0010000000474974513
0.03446772720199078,0.9925925731658936,0.13816792554791538,0.9675675630569458,0.0010000000474974513
0.018421673992997968,0.9962962865829468,0.08886716319031768,0.9783783555030823,0.0010000000474974513
0.014923448883928358,0.9962962865829468,0.14282509182440983,0.9567567706108093,0.0010000000474974513
0.01832620649947785,0.9888888597488403,0.24649158505490049,0.929729700088501,0.0010000000474974513
0.0367130572674796,0.9888888597488403,0.2283562745732205,0.9513513445854187,0.0010000000474974513
0.10085360390366986,0.9740740656852722,0.2493605690275168,0.954054057598114,0.0010000000474974513
0.023050584900192916,0.9925925731658936,0.11985675689502387,0.9648648500442505,0.0010000000474974513
0.019510944350622596,0.9962962865829468,0.12286275553295226,0.9675675630569458,0.0010000000474974513
0.01625099334632978,0.9925925731658936,0.2678657241542021,0.9243243336677551,0.0010000000474974513
0.028477988962549716,0.9888888597488403,0.2123049005748947,0.9486486315727234,0.0010000000474974513
0.019080584892071782,0.9962962865829468,0.29229809840562176,0.9243243336677551,0.0010000000474974513
0.010503107879776508,0.9962962865829468,0.3572484411691737,0.9189189076423645,0.0010000000474974513
0.02141116017010063,0.9962962865829468,0.25293193509223294,0.9324324131011963,0.0010000000474974513
0.0035419096704572437,1.0,0.18643984866129532,0.9432432651519775,0.0010000000474974513
